player_name,season,season_end_year,team_abbreviation,team_name,games_played,minutes,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,true_shooting_pct,effective_field_goal_pct,per,defensive_rating,db_age,db_dpm,db_o_dpm,db_offposs,db_total_rapm,db_transition_ts,season_games_played,season_minutes,season_minutes_per_game,season_points_per_game,history_weighted_seasons,history_recent_weight
Jordan Goodwin,25-26,2026,PHX,Suns,63.58769969999367,1427.2792,22.260863695588395,8.304074525431954,4.822361860370396,2.050951261072716,1.4549710105110727,0.2403671326206016,0.9984460429382952,53.09617112152306,52.09242256296925,14.3118443866239,111.2813847782174,26.04492533016828,-0.8407930665629477,-1.5006766581650373,1398.664307938455,-1.6149028539657595,0.3380393099118417,70.0,1572.0,22.5,8.699999809265137,3.0,0.7102630599043518
Jordan Hawkins,25-26,2026,NOP,Pelicans,54.842035942609954,968.2853,17.48868873424425,7.395812968378243,2.1402282122992284,0.9625214120230144,0.3678494539720638,0.2544382011977765,0.7883629173734399,49.52498994898684,46.765040744484686,8.61377580852397,121.91681975122656,22.43335910526725,-2.5550039166551763,-0.953168352730092,2632.654291026998,-1.753422330204228,0.5958012583438101,51.0,692.0,13.600000381469728,5.099999904632568,3.0,0.5266402826343632
Jordan Miller,25-26,2026,LAC,Clippers,61.833621612748416,1303.4163,22.25339636890084,9.852333345680377,3.0158605577420503,2.3033475668899035,0.839149959208236,0.2047080256662204,1.1438579902060448,60.00678594644247,55.14271585727148,15.02806820516541,116.7726061288562,25.299999237060547,-1.7599999904632568,-1.480000019073486,853.0000000000001,-0.7921966910362244,0.0,60.0,1325.0,22.100000381469727,10.0,3.0,0.7719508243072011
Jordan Poole,25-26,2026,NOP,Pelicans,54.43312289812015,1497.997,26.65384759897225,16.37569876965877,2.438879440889313,3.7607305399242,0.9086624587352494,0.3855314543501022,2.291930783965307,55.044888509917165,50.31979159832143,13.242328992868572,121.66790751171196,25.259999476000665,-1.4169999663345525,0.1739999971538781,4498.1999957866965,-0.5141509635628558,0.4773999907933174,39.0,933.0,23.899999618530277,13.399999618530272,3.0,0.5177149085915648
Jordan Walsh,25-26,2026,BOS,Celtics,61.93525173024384,992.1886,15.333739164755574,4.442589244272974,3.3585566178446937,0.7080935733010629,0.5921419181930173,0.4193618842244366,0.4493634688444003,58.31186183560123,56.24846579893852,11.625835720583067,110.96585158876132,20.79304964827657,-1.0943946057388514,-1.487455093355555,683.3541731050224,0.7526428322134684,,68.0,1212.0,17.799999237060547,5.400000095367432,3.0,0.7468173291311387
Jose Alvarado,25-26,2026,NOP,Pelicans,47.61978307891052,1062.9623,22.28511538887364,8.576135310781645,2.611502759395812,3.462735958575683,1.052588142652782,0.1882637804789042,1.1807700394007052,54.458868009320845,52.637246038972656,11.97514427144133,119.23867737312352,26.45754913649433,0.3825470471431795,-0.154928899166152,2597.7011688872394,0.4930186695009538,0.58242220977094,41.0,896.0,21.899999618530277,7.900000095367432,3.0,0.5586811280726323
Jose Alvarado,25-26,2026,NYK,Knicks,47.61978307891052,1062.9623,22.28511538887364,8.576135310781645,2.611502759395812,3.462735958575683,1.052588142652782,0.1882637804789042,1.1807700394007052,54.458868009320845,52.637246038972656,11.97514427144133,119.23867737312352,26.45754913649433,0.3825470471431795,-0.154928899166152,2597.7011688872394,0.4930186695009538,0.58242220977094,28.0,474.0,16.899999618530273,6.599999904632568,3.0,0.5586811280726323
Josh Giddey,25-26,2026,CHI,Bulls,58.00871013201359,1837.746,31.73446760232658,16.421881069700383,8.2955417278006,8.659109415139348,1.0711225452509343,0.5268659667217251,3.4351257206775707,56.481592227665885,52.31871261291346,18.070342590592997,115.58376609371976,22.06641751237254,0.6597661597974248,0.691487456799754,4417.041217367279,0.2189855190892256,0.1650503945012363,54.0,1731.0,32.099998474121094,17.0,3.0,0.5813403968361885
Josh Green,25-26,2026,CHA,Hornets,61.44945847761895,1234.787,19.686770188403106,5.303204473393902,2.0183722997194846,1.0511391290166328,0.7685461178240712,0.1327667815167375,0.7294964017741989,61.5692740720723,59.35946209390734,9.078783238123194,117.37719638398198,24.006400338639647,-0.5572574352612412,-0.8751548965254432,3637.424327881197,-1.082504685968004,0.6119507804464516,58.0,908.0,15.699999809265137,4.300000190734863,3.0,0.5223322046164164
Josh Hart,25-26,2026,NYK,Knicks,70.87999986380339,2332.4,32.6560001589656,12.136000066876411,8.12400017094612,5.024000127881767,1.1880000104904178,0.3280000097453595,1.907999960124493,60.09200017085673,57.707999938666816,15.455999925315378,111.85999846622347,29.54000054635108,0.8140000230818987,-0.0969999995641409,5645.600002782791,0.0474726387614907,0.1862999940980226,66.0,1994.0,30.200000762939453,12.0,3.0,0.6000000104308126
Josh Minott,25-26,2026,BOS,Celtics,36.1584533193548,503.8483,14.67228042078887,5.400244047749036,3.2486506187342243,0.9176124398811308,0.6479066830511054,0.3933480748987381,0.5479067114096583,64.50517330839136,62.54675025181155,15.16009355642191,110.59500860084214,22.17634689649232,0.7774664693932194,-0.2785072354157292,505.38133653711066,0.4797692108024201,,33.0,526.0,15.899999618530272,5.800000190734863,3.0,0.6985287444174787
Josh Minott,25-26,2026,BKN,Nets,36.1584533193548,503.8483,14.67228042078887,5.400244047749036,3.2486506187342243,0.9176124398811308,0.6479066830511054,0.3933480748987381,0.5479067114096583,64.50517330839136,62.54675025181155,15.16009355642191,110.59500860084214,22.17634689649232,0.7774664693932194,-0.2785072354157292,505.38133653711066,0.4797692108024201,,16.0,308.0,19.299999237060547,10.800000190734863,3.0,0.6985287444174787
Josh Okogie,25-26,2026,HOU,Rockets,66.17364106010282,1123.3823,16.61002541330718,4.78245759830157,2.653939124564529,0.871584169739053,0.8000000119209288,0.2614828255492454,0.5307414181557474,55.25724293699659,53.0906380898153,11.246778707865683,114.6416167967385,25.93579220208663,1.2569361587927022,-0.4694657165248698,1537.478479447464,-0.9387452778441232,0.5567158302495279,78.0,1354.0,17.399999618530273,4.5,3.0,0.692585891735761
Jrue Holiday,25-26,2026,POR,Trail Blazers,57.68445890028653,1748.4443,30.18711699435801,14.29198581968114,4.614927889756912,5.289934869929451,1.0164086082888883,0.2775331975209647,2.2038631215095275,57.374022629314496,54.93102006998875,15.29544403989322,115.01361689828092,35.177585257851995,0.8971340589724861,0.7295361927575831,3543.8663891258543,0.7898137784250021,0.6434673652753796,53.0,1560.0,29.399999618530277,16.299999237060547,3.0,0.5792991957221154
Julian Champagnie,25-26,2026,SAS,Spurs,82.35349998131748,2211.2324,26.866468216854468,10.966548015116134,5.420420187497892,1.47746387696923,0.7818826370763591,0.4686263833624454,0.8269548697053266,60.20977687097193,57.21273358729388,12.967875164576563,113.1492441226896,23.29258814779528,-0.2174483816136848,-0.3939729904521055,3763.380637688421,0.03370225538442,0.6601932276400423,82.0,2266.0,27.600000381469727,11.100000381469728,3.0,0.6246388234225897
Julian Reese,25-26,2026,WAS,Wizards,13.0,402.0,30.899999618530277,11.800000190734863,10.5,1.7999999523162842,1.399999976158142,0.6000000238418579,2.5,55.70000076293945,52.900001525878906,14.5,119.4000015258789,,,,,,,13.0,402.0,30.899999618530277,11.800000190734863,1.0,1.0
Julian Strawther,25-26,2026,DEN,Nuggets,59.06789901045108,1009.06104,16.81396066510545,7.5630270602236145,1.994891880046355,1.14942524596581,0.4585141616876658,0.1338015258177702,0.6923156785223225,56.970552307849935,53.94722170186639,11.095131632158454,118.43644711149112,22.65498983380008,-2.993712446873158,-1.7438357885716742,2515.97929811459,-1.3717697592097042,0.6211716645956895,57.0,861.0,15.100000381469728,7.199999809265137,3.0,0.571095776693608
Julius Randle,25-26,2026,MIN,Timberwolves,72.74959769786336,2399.5403,33.04717710387212,20.71338831998335,7.071449534602484,4.914368613755772,0.9240790007404576,0.2102909874622174,2.810871661317419,58.5636944204026,52.97437177372865,18.18426962700287,114.03689245383568,30.896122165783652,0.5598792976586223,1.1930640634315783,4954.880827324225,0.3093536090563452,0.6872368726452085,79.0,2610.0,33.0,21.100000381469727,3.0,0.6116523917100264
Justin Champagnie,25-26,2026,WAS,Wizards,63.92404730306687,1303.3928,20.251355121194678,8.577478627239213,5.515705412308469,1.1446888728932203,0.9194640948125627,0.6000000238418579,0.7607721174086176,59.31561141603237,56.885403806521744,16.6172271756563,118.645952771095,23.52578538870861,-0.4492173694077306,-0.3248428012837678,2446.377195161818,0.1793210664795885,0.5247008793583469,69.0,1377.0,20.0,8.699999809265137,3.0,0.6415295566552335
Justin Edwards,25-26,2026,PHI,76ers,57.2686517217852,1036.909,19.002241422777303,7.379926525424313,2.1394781185279754,1.4009702005626834,0.8673134906908807,0.2673134867654292,0.7682837307972279,56.76246338163605,54.99805954425133,11.830746386145996,117.57701469739212,21.299999237060547,-2.7699999809265137,-1.8400000333786009,2343.0,-0.027088314294815,0.6460000276565552,64.0,977.0,15.300000190734863,6.0,2.0,0.6634325860892601
Jusuf NurkiÄ,25-26,2026,UTA,Jazz,43.147235159020255,1136.25,25.96177265601818,10.40409388772451,10.23721504378289,4.046795685075776,1.1817725207907526,0.6175099685548724,2.4248947857550025,55.14839464079148,53.07949557024001,15.756583255636556,113.9549036739642,,,,,,,41.0,1083.0,26.399999618530277,10.899999618530272,3.0,0.6244740183073837
KJ Simpson,25-26,2026,CHA,Hornets,24.468559537822177,517.5472,19.468826733696925,6.856518598399964,2.52825920383255,2.7855061238333487,1.0048312780807556,0.0951687244892351,1.6524156748031646,43.70000076293945,40.83864941563194,8.03792199841264,115.16472351991138,22.700000762939453,-2.690000057220459,-1.7899999618530276,1693.0,-1.270491123199463,0.5220000147819519,14.0,223.0,15.899999618530272,6.0,2.0,0.5241563846444465
Kam Jones,25-26,2026,IND,Pacers,37.0,616.0,16.600000381469727,4.400000095367432,1.600000023841858,3.200000047683716,0.5,0.0,1.0,47.0,46.70000076293945,8.199999809265137,121.9000015258789,,,,,,,37.0,616.0,16.600000381469727,4.400000095367432,1.0,1.0
Karl-Anthony Towns,25-26,2026,NYK,Knicks,72.62978413053705,2341.9653,32.32294356953294,21.507179535599963,11.729609430593603,3.0280786475508314,0.9045731872039244,0.5796628152876816,2.603168316011665,62.27938274985141,56.609504369647,22.017013701768928,109.69077567922636,29.8652260449747,2.580396315635856,1.9268239650597567,4713.853219209876,1.8391417811798925,0.6753725554159689,75.0,2322.0,31.0,20.100000381469727,3.0,0.6016858998202218
Karlo MatkoviÄ,25-26,2026,NOP,Pelicans,55.94344266882169,875.35785,15.941593888877192,6.305655542382968,4.093676259770348,0.8908483754985931,0.4302827908113613,0.9302827700340126,0.6514139332794577,67.87388055889258,66.50133654278982,16.297172514910812,116.9119778410694,,,,,,,62.0,912.0,14.699999809265137,5.699999809265137,2.0,0.6971721334410845
Kasparas JakuÄionis,25-26,2026,MIA,Heat,53.0,945.0,17.799999237060547,6.199999809265137,2.5999999046325684,2.5999999046325684,0.6000000238418579,0.1000000014901161,0.8999999761581421,61.400001525878906,56.70000076293945,11.899999618530272,116.5999984741211,,,,,,,53.0,945.0,17.799999237060547,6.199999809265137,1.0,1.0
Kawhi Leonard,25-26,2026,LAC,Clippers,59.03483616145013,1911.2731,32.33811836717811,25.90696711682535,6.247918538812659,3.486575977991369,1.7932880317991018,0.4871141283225143,1.9515434662283384,61.95395211416809,57.159727720518895,25.593005049452906,112.37301237318964,34.21234716562271,5.978615115636962,4.768009069648618,3770.832174395328,1.892593458490705,0.6826791327251434,65.0,2085.0,32.099998474121094,27.899999618530277,3.0,0.6442934622651679
Keaton Wallace,25-26,2026,ATL,Hawks,46.15142755970484,525.10455,11.998922858666251,4.091467649531435,1.2556493974849297,2.049038935301318,0.624519491492517,0.1622597541944438,0.6867792557936266,51.47079189211146,50.15288405738797,10.306610231846529,115.21790817309191,26.100000381469727,-1.7699999809265134,-1.4500000476837158,1042.0,0.2295570820569992,0.0,53.0,536.0,10.100000381469728,3.5,2.0,0.6887012527138564
Keegan Murray,25-26,2026,SAC,Kings,51.16715963292291,1749.8907,34.28332901918724,13.598366774912645,6.038217144491664,1.5890224683024134,0.9260149691283904,1.2142208951483533,0.9886142153819052,53.0073721314785,50.846405234805744,12.064640464581016,118.31744010903417,24.19000054355711,0.2849999944679441,0.1489999914728106,5317.700000117346,0.8757244661690663,0.6061999975852668,23.0,793.0,34.5,14.0,3.0,0.4715354664938848
Kel'el Ware,25-26,2026,MIA,Heat,72.8791175002312,1614.6085,22.13169959854425,10.529416590271282,8.492814491797532,0.7633981766043796,0.7366018233956204,1.100000023841858,0.8316990967365163,61.18791046598913,59.81470733428721,19.24412454351899,108.77810729431516,21.0,-1.25,-1.5299999713897705,2842.0,,0.6790000200271606,77.0,1704.0,22.100000381469727,11.100000381469728,2.0,0.6830090384793235
Keldon Johnson,25-26,2026,SAS,Spurs,78.91859316235669,1907.0646,24.271051030079537,13.384288977841935,5.245345382524433,1.6372926467529472,0.6129586995322392,0.1817885022221979,0.9927289523508066,59.53262482235418,56.25810793084155,16.42337588639611,115.3273026573402,25.02467593055421,-1.804935177379129,-0.4016882741759896,3973.1037022226537,-1.739032715173382,0.6377818163746313,82.0,1911.0,23.299999237060547,13.199999809265137,3.0,0.5910575176676036
Kelly Oubre Jr.,25-26,2026,PHI,76ers,55.29926496764382,1785.2031,32.24072331855695,14.564370929879091,5.323317959043974,1.6456739185868503,1.3900590247024611,0.5262223377669187,1.3574962520799858,56.55761313247628,53.14767141465431,13.212518569722407,116.0336848801269,29.70451699200172,-0.5407257669610847,-0.342788053024652,3569.856388306466,-0.8391261959922444,0.6210564421767512,50.0,1574.0,31.5,14.100000381469728,3.0,0.5749628605551866
Kennedy Chandler,25-26,2026,UTA,Jazz,11.0,355.0,32.29999923706055,15.0,3.400000095367432,6.699999809265137,1.0,0.2000000029802322,2.0999999046325684,52.900001525878906,50.0,13.0,124.9000015258789,,,,,,,11.0,355.0,32.29999923706055,15.0,1.0,1.0
Kenrich Williams,25-26,2026,OKC,Thunder,61.49928208702519,959.5402,15.581292903351269,6.219096052236961,3.323260674210994,1.3877312456176647,0.600000023841858,0.1000000014901161,0.7031269466228757,57.42833424944421,56.40559129550319,13.767651839286502,109.35834633679276,30.13595872802552,1.191483125380601,-0.3212072606510114,2256.1339243643174,0.8667920081871613,0.6723176100294869,56.0,855.0,15.300000190734863,6.5,3.0,0.5769783009980622
Kentavious Caldwell-Pope,25-26,2026,MEM,Grizzlies,59.15443850181807,1459.6727,23.87754833129997,8.478509229398282,2.4038301602016108,2.4114904536140083,0.9566038551050116,0.2604340113620331,1.0725094100365913,54.55324611021462,50.29121789035757,10.577961744338172,117.71065801912782,32.84239515613172,-0.1621552028409402,-0.6100715403890806,2953.31154693775,1.6193928130561914,0.5887224333945289,51.0,1088.0,21.299999237060547,8.399999618530273,3.0,0.5367922762945644
Keon Ellis,25-26,2026,SAC,Kings,57.80812128987338,1206.7192,19.965904695304115,6.534478312662191,1.9045941614996629,1.0271127579872392,1.2180637683978814,0.606488855310414,0.6539458171853821,59.23194675409806,57.53461460550093,11.008696635645952,116.99137430142711,24.972357486140783,1.007154478251666,-0.318373865012285,3406.065536888373,1.667199820361506,0.7271138048652434,43.0,758.0,17.600000381469727,5.599999904632568,3.0,0.5254302828222167
Keon Ellis,25-26,2026,CLE,Cavaliers,57.80812128987338,1206.7192,19.965904695304115,6.534478312662191,1.9045941614996629,1.0271127579872392,1.2180637683978814,0.606488855310414,0.6539458171853821,59.23194675409806,57.53461460550093,11.008696635645952,116.99137430142711,24.972357486140783,1.007154478251666,-0.318373865012285,3406.065536888373,1.667199820361506,0.7271138048652434,29.0,720.0,24.799999237060547,8.300000190734863,3.0,0.5254302828222167
Kevin Durant,25-26,2026,HOU,Rockets,73.68344284542037,2683.1558,36.404159064711486,26.13302581745236,5.605499551065094,4.629000979744272,0.7970789831219701,0.9738154301617048,3.1724738329954087,64.17133967707079,59.09570822136943,21.100000381469727,116.01565368756884,37.29776399297204,3.0031834247999507,3.029984678081377,5365.981440775982,1.4828713935783395,0.7044362432658338,78.0,2840.0,36.400001525878906,26.0,3.0,0.6039485453180284
Kevin Huerter,25-26,2026,CHI,Bulls,46.66232553106289,1077.9977,23.018858184818445,10.022242455177608,3.4976780714703644,2.3673415136723235,0.7853958339618173,0.5190897947778867,1.0044856134669788,55.06823962294152,53.61096890819616,12.411042186129382,117.14147333179498,26.022405012032618,0.3038592205357757,0.4424897294994291,3412.169807626125,-0.3737288684311416,0.6555061656203746,44.0,1037.0,23.600000381469727,10.899999618530272,3.0,0.5954488908498318
Kevin Huerter,25-26,2026,DET,Pistons,46.66232553106289,1077.9977,23.018858184818445,10.022242455177608,3.4976780714703644,2.3673415136723235,0.7853958339618173,0.5190897947778867,1.0044856134669788,55.06823962294152,53.61096890819616,12.411042186129382,117.14147333179498,26.022405012032618,0.3038592205357757,0.4424897294994291,3412.169807626125,-0.3737288684311416,0.6555061656203746,25.0,512.0,20.5,8.600000381469727,3.0,0.5954488908498318
Kevin Love,25-26,2026,UTA,Jazz,37.156462650466025,592.5017,15.53072868333609,6.763326477982436,5.519294575898482,1.693145736971981,0.4420570127096976,0.2000000029802322,0.7772598100750919,55.71556388668981,52.09626230608986,15.65849227740138,115.58257194015935,36.993601607651,-1.2927900047130154,-1.1497885621956032,1242.344206024826,0.0771607805239535,0.5538011471057702,37.0,613.0,16.600000381469727,6.699999809265137,3.0,0.6478976609051873
Kevin Porter Jr.,25-26,2026,MIL,Bucks,40.08731895482476,1148.583,29.144638108387213,14.984673570000696,4.722898362314085,6.147608708253846,1.842173926923597,0.410543474253324,2.60181163770278,53.986485439168135,49.35996367835198,16.731957063211972,113.95123346962905,25.0,0.2800000011920929,0.1000000014901161,3026.0,-0.1433922350406646,0.5569999814033508,38.0,1261.0,33.20000076293945,17.399999618530273,2.0,0.7018115778821775
Kevon Looney,25-26,2026,NOP,Pelicans,42.68751988725039,638.30774,14.837808634671024,3.471427334760234,5.790452516928301,1.6035130337781502,0.4754784560585812,0.4982434945083743,0.4430087418608176,48.99047351396112,46.7959000240267,15.009481146102424,112.83595650627583,29.804138999527087,0.3057871792104876,-1.139820418743414,1274.2244125702396,-1.2182230659448912,0.2901866653481063,21.0,308.0,14.699999809265137,2.799999952316284,3.0,0.4550427272876943
Keyonte George,25-26,2026,UTA,Jazz,57.32240520569995,1875.7441,32.77990965863856,21.852408596826542,3.752378562507316,5.9947607580994,0.9966060058156012,0.2457763347286591,2.996605936592067,59.01733300305823,51.93332420030409,17.01779209107291,123.98155774807331,20.98532626489225,-2.95766259659938,-0.4580431677810651,4315.241910005445,-2.619487083684684,0.5703315155926288,54.0,1786.0,33.099998474121094,23.600000381469727,3.0,0.5788816281785759
Khris Middleton,25-26,2026,WAS,Wizards,31.766162668911207,768.82513,24.084524220028506,10.888216977084772,3.8648967422200102,3.577424165881097,0.7784941578835207,0.2771761021299821,1.6850844909903868,55.37544997672283,51.3449661812459,13.010399293564973,121.4578146256198,34.436174065479754,-1.047967748581433,-0.6053227006151535,2709.4177272523416,0.7198518293783388,0.4887829485324381,34.0,827.0,24.299999237060547,10.300000190734863,3.0,0.6085803262372869
Khris Middleton,25-26,2026,DAL,Mavericks,31.766162668911207,768.82513,24.084524220028506,10.888216977084772,3.8648967422200102,3.577424165881097,0.7784941578835207,0.2771761021299821,1.6850844909903868,55.37544997672283,51.3449661812459,13.010399293564973,121.4578146256198,34.436174065479754,-1.047967748581433,-0.6053227006151535,2709.4177272523416,0.7198518293783388,0.4887829485324381,29.0,612.0,21.100000381469727,10.0,3.0,0.6085803262372869
Killian Hayes,25-26,2026,SAC,Kings,23.60590385976677,479.10046,20.633601598161658,6.414139798938369,2.52585592097646,4.084829655968366,0.863409966330738,0.3501495804363824,1.2548850569724852,45.723442420543,40.9530740051253,9.84599443868794,119.40539930492962,22.7733038326784,-1.7720132876081458,-1.4553392592925565,1245.4327277399375,-0.6074599027633667,0.2702263709446754,23.0,406.0,17.700000762939453,5.5,3.0,0.6214681041438032
Klay Thompson,25-26,2026,DAL,Mavericks,69.73518721104477,1621.0133,23.212581369842585,12.26229501782636,2.464426032461296,1.5611954243093618,0.5577769518472948,0.3258546315414981,0.9775638605467752,54.35810656577768,53.25127101912764,11.797931791905633,119.48165594435496,35.96572542103657,-1.046681716216604,-0.2441241232603366,3419.147430943823,0.9482213176936184,0.4897138783752751,69.0,1497.0,21.700000762939453,11.699999809265137,3.0,0.5712280764817741
Kobe Brown,25-26,2026,IND,Pacers,31.472253310963197,557.6476,19.36006657133499,7.075381167629088,3.8512722614620425,1.5640901215984075,0.4172037070504024,0.3065907433203237,1.0468863953458356,58.97521274248009,57.251661072168,11.562202114174683,118.2502993704414,24.856889590320343,-1.59313424385614,-1.6820305459800766,635.9402738092903,-0.5268329034850313,,27.0,668.0,24.700000762939453,9.399999618530272,3.0,0.688635795839219
Kobe Sanders,25-26,2026,LAC,Clippers,68.0,1351.0,19.899999618530277,7.300000190734863,2.299999952316284,1.600000023841858,0.699999988079071,0.1000000014901161,1.2000000476837158,59.70000076293945,57.0,10.0,118.4000015258789,,,,,,,68.0,1351.0,19.899999618530277,7.300000190734863,1.0,1.0
Kon Knueppel,25-26,2026,CHA,Hornets,81.0,2551.0,31.5,18.5,5.300000190734863,3.400000095367432,0.699999988079071,0.2000000029802322,2.0,63.29999923706055,60.09999847412109,17.100000381469727,116.4000015258789,,,,,,,81.0,2551.0,31.5,18.5,1.0,1.0
Kris Dunn,25-26,2026,LAC,Clippers,80.5508948790197,2153.0498,26.73547361162897,7.1415949445899045,3.345828408718986,3.3719455737621837,1.6550666586376217,0.2454658349724842,1.2998301134557655,56.894066166575264,55.15815693554048,11.230713666057987,113.49636412642936,31.969670903311364,0.8796194088129962,-0.8771096280027386,4234.415304263002,0.7298298417863202,0.4230422266322785,82.0,2230.0,27.200000762939453,7.300000190734863,3.0,0.6226708434262087
Kris Murray,25-26,2026,POR,Trail Blazers,60.62741551385034,1261.6276,21.111619240724448,5.4376123138122345,3.349985819938813,1.2874494152999902,0.7999943482414402,0.3374522590738438,0.7625421234266669,52.17174523359893,50.53440463461608,9.462177015782109,116.40000152587888,24.06541049731496,-0.689787956319682,-1.2095759555547083,2356.4499566176987,-0.665007521809102,0.4964000684099989,57.0,1333.0,23.399999618530277,5.800000190734863,3.0,0.6245366158011887
Kristaps PorziÅÄ£is,25-26,2026,ATL,Hawks,27.239000047859825,739.4738,26.085473968671128,18.05750316315813,5.777474064503963,2.462138615031252,0.5782775549804412,1.390392332358929,1.0656411901271483,60.30544068961187,54.75617727622687,21.295646196693617,111.37486291029585,,,,,,,17.0,413.0,24.299999237060547,17.100000381469727,3.0,0.4586122017692638
Kristaps PorziÅÄ£is,25-26,2026,GSW,Warriors,27.239000047859825,739.4738,26.085473968671128,18.05750316315813,5.777474064503963,2.462138615031252,0.5782775549804412,1.390392332358929,1.0656411901271483,60.30544068961187,54.75617727622687,21.295646196693617,111.37486291029585,,,,,,,15.0,356.0,23.700000762939453,16.100000381469727,3.0,0.4586122017692638
Kyle Anderson,25-26,2026,UTA,Jazz,36.22867818707212,714.9092,19.16269158422856,6.4546208545876524,3.283512070145015,3.0936869778346825,0.999744076537488,0.548003011705872,0.8752681864270266,54.25695527653626,51.53600307175536,14.098671084901008,114.78416201138197,31.80189682213312,-0.709221640284337,-2.0893412667726734,2188.3439840010046,-0.650650319937046,0.6493538855303841,20.0,401.0,20.100000381469727,7.099999904632568,3.0,0.5199699973893525
Kyle Anderson,25-26,2026,MIN,Timberwolves,36.22867818707212,714.9092,19.16269158422856,6.4546208545876524,3.283512070145015,3.0936869778346825,0.999744076537488,0.548003011705872,0.8752681864270266,54.25695527653626,51.53600307175536,14.098671084901008,114.78416201138197,31.80189682213312,-0.709221640284337,-2.0893412667726734,2188.3439840010046,-0.650650319937046,0.6493538855303841,19.0,363.0,19.100000381469727,4.599999904632568,3.0,0.5199699973893525
Kyle Filipowski,25-26,2026,UTA,Jazz,75.46466948179527,1715.3286,22.693747814428946,10.847280866249418,6.862227124544203,2.385053654046986,0.8385867590904663,0.4385867829323242,1.538586788471616,58.84565229412523,55.65978409298235,15.731520822827749,118.54646389642171,21.399999618530277,-0.6700000166893005,-0.3600000143051147,3165.0,-0.9445176720619202,0.6610000133514404,77.0,1801.0,23.399999618530277,11.399999618530272,2.0,0.692933896359055
Kyle Kuzma,25-26,2026,MIL,Bucks,61.00218724679824,1630.2642,27.33494148128238,13.179349844269192,4.708899556398605,2.564172579422604,0.6589906109576379,0.3950044027607049,1.7941974907689713,57.35849953977759,54.542185357691686,13.27524101361888,119.06720008096777,29.123958187987373,-2.6694445780669374,-1.2141900795961311,4353.082609151625,-1.655059704363793,0.3977564980807103,69.0,1806.0,26.200000762939453,13.0,3.0,0.6449531021710871
Kyshawn George,25-26,2026,WAS,Wizards,54.91362800258378,1533.0751,28.135796499677028,12.691343518079824,4.788886611549552,3.8086371997416233,1.0,0.8308637002531478,2.1851822492026027,53.96418489395352,50.740729750322885,12.071593190088922,120.65925337639558,21.299999237060547,-1.350000023841858,-1.9299999475479128,3760.0,0.2342552095651626,0.0,48.0,1391.0,29.0,14.800000190734863,2.0,0.6543185998708114
LJ Cryer,25-26,2026,GSW,Warriors,18.0,292.0,16.200000762939453,8.199999809265137,1.600000023841858,1.0,0.2000000029802322,0.0,0.800000011920929,59.0,56.0,9.899999618530272,121.5,,,,,,,18.0,292.0,16.200000762939453,8.199999809265137,1.0,1.0
LaMelo Ball,25-26,2026,CHA,Hornets,61.59914191916914,1782.3063,29.379628373322404,21.729652036184497,4.8492930047230365,7.247878544977713,1.219912031168238,0.2262245802998448,3.0866908263529087,54.45309415448435,51.01536931363984,19.60101213612182,114.94081342867544,23.237227264521813,0.7809805456824404,1.899881294987759,2744.1982420788327,-0.2921316861644267,0.5672860955242053,72.0,2017.0,28.0,20.100000381469727,3.0,0.660859963508618
Landry Shamet,25-26,2026,NYK,Knicks,50.24152849644802,1025.0891,20.349464046840037,8.192004556569737,1.6016420579620028,1.1589426093330015,0.5652288627021442,0.1509956953035482,0.5612647082179816,59.44220745838887,57.71731900113855,10.760584531118472,117.77865989042132,27.550272335458395,-0.7223233454382008,-0.4260585282470507,1530.751358989193,0.1803422256027871,0.4855169477153656,51.0,1171.0,23.0,9.300000190734863,3.0,0.6522884715037516
Larry Nance Jr.,25-26,2026,CLE,Cavaliers,37.46721599589304,640.4355,16.805071791231853,5.868901904435919,3.820180689920232,1.4291874218989968,0.7673816681952286,0.3294765795211978,0.6836908355720946,58.55090285057528,57.71629880550306,13.11596517447054,113.24081724537544,32.3901336073004,-0.5434919302612324,-1.61799986504962,1286.2444788881085,-0.7577110531828305,0.6567550838435741,35.0,449.0,12.800000190734863,3.700000047683716,3.0,0.4062835405171984
Lauri Markkanen,25-26,2026,UTA,Jazz,45.160238190101175,1502.5486,33.36749742664322,24.028207416111623,6.786136279494621,1.9147581402425,0.9007357083967532,0.4713408285836074,1.4580540512295384,60.045205121266406,54.42480431339862,19.548233589061,122.24420126485326,27.29815709461244,1.2042731648204137,1.7957648639360853,3295.8180757329765,-0.3693573657970148,0.6684972037583291,42.0,1443.0,34.400001525878906,26.700000762939453,3.0,0.5805406123022943
LeBron James,25-26,2026,LAL,Lakers,62.56931690020264,2105.5107,33.63055022240501,21.77350858945431,6.554945727523731,7.456931488944796,1.139939369959919,0.6027107521855221,3.187171161470392,59.58916506482718,55.98759909521844,21.266212949933188,115.13035167657922,41.07559625872759,1.6868863577753073,2.072886092879472,4214.014449385474,-0.7069488567265156,0.7295789061629581,60.0,1989.0,33.20000076293945,20.899999618530277,3.0,0.5903575822823588
